node_id,node_name,features
3633,Node_3633,"[0.39428492191560005, 0.6889925394335452, 0.3889542901706956, 0.16407732363636396, 0.39716806133127835, 0.5569873954816394, 0.040994314076888916, 0.6544843906823702]"
3634,Node_3634,"[0.7426079690047855, 0.8599702577085612, 0.10277056024930697, 9.359385827234501e-05, 0.07326636902216233, 0.9241168037861082, 0.765555721041261, 0.835435646761167]"
3635,Node_3635,"[0.5170137971659723, 0.5267198745638754, 0.2985055898391845, 0.8427530519681637, 0.8297695830837843, 0.3921713457221615, 0.32926707047147385, 0.7383732712530249]"
3636,Node_3636,"[0.026168138337933744, 0.8599488985183878, 0.44624798931417287, 0.44134424654286086, 0.6690778473873946, 0.6457493603105314, 0.26597406605636675, 0.9432786045140967]"
3637,Node_3637,"[0.9863299793326556, 0.525989014296185, 0.561380798170347, 0.5543179634236236, 0.48578740817826094, 0.9451870536778255, 0.24475244897741222, 0.10795817625538906]"
3638,Node_3638,"[0.9295472843248312, 0.2130383142111527, 0.749155353542086, 0.2038733092321151, 0.9601860156223588, 0.7911217703373095, 0.9187181721148588, 0.950984820111659]"
3639,Node_3639,"[0.08442438426899979, 0.43338885582494746, 0.6481003370283095, 0.8024561041262308, 0.24147174441440244, 0.9146048593892884, 0.22097632909813458, 0.8661764015406866]"
3640,Node_3640,"[0.51271257966419, 0.5154221718701897, 0.3740056154819912, 0.1035052314186905, 0.34709006311953816, 0.426736714982473, 0.47902105655297067, 0.7390952904101334]"
3641,Node_3641,"[0.35207011046505865, 0.40659286031398645, 0.9060986023221194, 0.7525672946335956, 0.022855769503791534, 0.8120887577230376, 0.9899439243503593, 0.9397677413678219]"
3642,Node_3642,"[0.8359558994960897, 0.6291737473372672, 0.278192122165261, 0.6544306113800963, 0.6955924708758644, 0.28155816103067055, 0.25532962440843965, 0.39692385909227035]"
3643,Node_3643,"[0.6411469690335351, 0.2930622692823739, 0.5556665221785336, 0.8992374018541828, 0.29510032487924953, 0.9659737361275117, 0.47334797867321565, 0.10090833764589391]"
3644,Node_3644,"[0.05503939372957367, 0.33867451429931505, 0.2587589567298729, 0.8437133272032522, 0.7376384214169565, 0.8845462868700583, 0.5892534982118697, 0.43545724759050064]"
3645,Node_3645,"[0.27056792808573704, 0.5831088344232497, 0.6180247782361531, 0.39294756374186657, 0.93659542182739, 0.6399545883495158, 0.8374812006015329, 0.620390747368956]"
3646,Node_3646,"[0.31653678533170493, 0.7366191578787001, 0.23025453088366488, 0.5966093649986084, 0.4023663430194018, 0.14988486880437013, 0.41324057552789284, 0.3102808294540895]"
3647,Node_3647,"[0.1122220817084214, 0.8238282286598586, 0.4985825564345828, 0.3463562722714204, 0.5049642497029508, 0.7545831175084565, 0.018295393219249556, 0.5467517605736211]"
3648,Node_3648,"[0.4791507832839679, 0.8930701915150736, 0.5559716587878138, 0.13732284253906735, 0.38868321528514027, 0.6210693720525855, 0.04593380705578487, 0.8846490973976132]"
3649,Node_3649,"[0.0677823407129543, 0.030591127846373523, 0.002015574100220241, 0.6837444916328548, 0.4559200872226682, 0.10281769422910081, 0.8562085226555609, 0.20272027409240645]"
3650,Node_3650,"[0.32632415897106914, 0.17772147384827708, 0.9267562977226069, 0.7580667831720358, 0.7239533966442725, 0.04399603007279318, 0.5227017042393656, 0.5754524367447404]"
3651,Node_3651,"[0.3825208400826825, 0.32175625029764743, 0.8519428602187867, 0.023016591354532046, 0.6253548482770669, 0.39424691395776656, 0.6659506811432904, 0.19791754579503673]"
3652,Node_3652,"[0.23865935462868781, 0.586853806676801, 0.9799385462858012, 0.9746835829863172, 0.24898098381068579, 0.10235103032571058, 0.5903432379299968, 0.4199826080736283]"
3653,Node_3653,"[0.7616867129707465, 0.5279837252784991, 0.5105868059956411, 0.646459868220819, 0.12641844484898412, 0.6771617296665676, 0.4885197006554536, 0.8201470656344424]"
3654,Node_3654,"[0.1387068337048184, 0.30074704911640393, 0.9502463740155243, 0.5530728792900214, 0.9293009997539899, 0.6890351031118789, 0.9264313649351258, 0.31782628436048]"
3655,Node_3655,"[0.09053375836915722, 0.8022417648980988, 0.8044687524623366, 0.6188267946423144, 0.5795702031618322, 0.9149081706762842, 0.17649846702153094, 0.616537971370767]"
3656,Node_3656,"[0.04977061082221068, 0.14086493675762912, 0.43727234844329954, 0.8212073693884159, 0.7331326907500593, 0.9740643910459944, 0.04484864846989922, 0.38135221882623493]"
3657,Node_3657,"[0.1587908015751609, 0.03696128404950172, 0.2643975562944748, 0.24447184418721635, 0.4200277184621918, 0.1400812079005932, 0.4885675792261175, 0.920098327314242]"
3658,Node_3658,"[0.7481889315983149, 0.8421773294932667, 0.8047285933215332, 0.38962633644063405, 0.7089610362978351, 0.7542562394229976, 0.20564810569923564, 0.8602623666197733]"
3659,Node_3659,"[0.45774739852226354, 0.016359739509384408, 0.6433841086138504, 0.676763091917965, 0.5517622966768333, 0.21241530084715654, 0.4822780273560653, 0.4001274502455071]"
3660,Node_3660,"[0.9746860738439258, 0.824678434755938, 0.7618996050872148, 0.18107370300016312, 0.3310400174212166, 0.37971183556922017, 0.4926275323004795, 0.030224512065471387]"
3661,Node_3661,"[0.5930092280746514, 0.3578565439721063, 0.561677145425915, 0.00897838425670694, 0.3214331389975237, 0.7686660560129889, 0.5010815525270401, 0.7888873283456382]"
3662,Node_3662,"[0.6989603925173866, 0.8549205751509771, 0.007443588552173641, 0.2613254918443939, 0.5488017266010815, 0.9410180766521824, 0.6797901801325391, 0.4565887862818485]"
3663,Node_3663,"[0.13014133050768306, 0.49321535475745226, 0.4410869724560662, 0.7784432746887019, 0.41334864049654807, 0.31883807483333304, 0.0897196824688209, 0.04650106392536679]"
3664,Node_3664,"[0.43913442752237697, 0.34686197950218467, 0.5553241695128591, 0.711928437115068, 0.04000681357380298, 0.4962171097028154, 0.8619718941819796, 0.45516658614032834]"
3665,Node_3665,"[0.5212422109507744, 0.486791840716676, 0.38979291848341036, 0.11011952392337243, 0.12635621568252664, 0.17908924173769336, 0.7925646408976549, 0.2753323005617132]"
3666,Node_3666,"[0.9481237817754107, 0.810170166536629, 0.6845406681986812, 0.7203936293957401, 0.04763220867835116, 0.5683893669865452, 0.9410569099217297, 0.039110183392508935]"
3667,Node_3667,"[0.29101651851354016, 0.051511492133935355, 0.5697415778661655, 0.11620062717052904, 0.47925015622439915, 0.7199494367875447, 0.16443853493546756, 0.7553644370782708]"
3668,Node_3668,"[0.0602044619498987, 0.1496244802569967, 0.2801103631822235, 0.7960990674120872, 0.8501368891234009, 0.2203798143662371, 0.09578382552549614, 0.8479537823472516]"
3669,Node_3669,"[0.649367437522107, 0.15785543639868138, 0.5577167851507525, 0.872371432885535, 0.069514942051763, 0.08372123364828021, 0.2736077606625681, 0.6522623255986566]"
3670,Node_3670,"[0.17800850947059854, 0.8163672043171644, 0.7504301767949602, 0.5610048536279805, 0.1160677043703432, 0.9882198283121978, 0.4900336295628249, 0.4520731478672796]"
3671,Node_3671,"[0.9955690796673157, 0.863868263471336, 0.45636773403148134, 0.4188029859362721, 0.09590938256698611, 0.9265117463890796, 0.843774847719198, 0.3100024928799109]"
3672,Node_3672,"[0.7533212875687773, 0.7627294262739243, 0.22791071722661493, 0.6136554699386831, 0.25502880341221135, 0.7898860519359115, 0.15380970248291403, 0.6689059986872773]"
3673,Node_3673,"[0.32601171165176124, 0.036182057535268486, 0.12370464421089311, 0.654899138183594, 0.23991430322198237, 0.6310353725846716, 0.41482216600128696, 0.6927134638762467]"
3674,Node_3674,"[0.4929486221854801, 0.308547097161171, 0.14581917985760184, 0.3410982524212802, 0.6348940779267531, 0.7404735051974354, 0.16033967483999056, 0.6642724088881171]"
3675,Node_3675,"[0.1792795096515123, 0.22181934348998344, 0.531317240280015, 0.28920230197607477, 0.6615954412364865, 0.9557766242415383, 0.14889220133739423, 0.5705108323094167]"
3676,Node_3676,"[0.9232991826731928, 0.17652897665161238, 0.36685090338485815, 0.12361683498978715, 0.6420377183139484, 0.6691429276947012, 0.6641823194356371, 0.5421270483633454]"
3677,Node_3677,"[0.7462608677977721, 0.03587729637997972, 0.9575134874453062, 0.22209620792935347, 0.1215619686917434, 0.9411360429419315, 0.8304369163615832, 0.7648704192916801]"
3678,Node_3678,"[0.10474570893898161, 0.8075292136761658, 0.6090235230097827, 0.731908611011845, 0.9780702798183925, 0.19444117711800024, 0.5043819608185302, 0.753351946459115]"
3679,Node_3679,"[0.4336563507716983, 0.05465308291820847, 0.11143889887552116, 0.6020919725456227, 0.28500414639075655, 0.13784064730259338, 0.33989199752458243, 0.2009809320447855]"
3680,Node_3680,"[0.023939466574774415, 0.1518139885671661, 0.8830779609176725, 0.012037282502716073, 0.7738503035940957, 0.7534611058715835, 0.5642376883589892, 0.20844776570837065]"
3681,Node_3681,"[0.8780592243002316, 0.4750755687939432, 0.17320622904773542, 0.42902259248922614, 0.19491722774425269, 0.3760078411299246, 0.4966877710101203, 0.3599008897020499]"
3682,Node_3682,"[0.657044274072701, 0.9359178040884384, 0.3481493476469635, 0.3557395138364857, 0.7383024706022654, 0.5305909315210847, 0.4288394396207411, 0.8138081884565026]"
3683,Node_3683,"[0.8910360671914113, 0.5905866060471836, 0.1851032727555061, 0.46628588900197787, 0.5043706621481342, 0.43220735711085945, 0.2624318788653843, 0.47232180772385446]"
3684,Node_3684,"[0.44654615209768966, 0.20949352395193865, 0.903430652336065, 0.885340950847468, 0.7596164284505897, 0.40094657761228136, 0.3703419078921356, 0.7164653773959645]"
3685,Node_3685,"[0.6081192350030689, 0.6005983239467578, 0.12411152749485665, 0.6182837802954484, 0.9018630111233658, 0.08581647067043341, 0.33917129907078736, 0.5090142914470723]"
3686,Node_3686,"[0.686009494831487, 0.08963492955625119, 0.8728061932888442, 0.04054562040815146, 0.8576896668072426, 0.027651755865255145, 0.15352330432735573, 0.8003238271536735]"
3687,Node_3687,"[0.8601644372037783, 0.9822658292862256, 0.11571482834367519, 0.5264511160906317, 0.07715582653969055, 0.1564076259638496, 0.1744938579063633, 0.06338825145908544]"
3688,Node_3688,"[0.8929798059283371, 0.12635551801435985, 0.6293408430123237, 0.6257470645631413, 0.19864520536621222, 0.9984112612357812, 0.3473677731958863, 0.9050943709633946]"
3689,Node_3689,"[0.9482847322537451, 0.9489888142996964, 0.7528375876017228, 0.253805005311983, 0.120655351810258, 0.5698849771542218, 0.36003913109701047, 0.8310390118192245]"
3690,Node_3690,"[0.7449900526167516, 0.2764682961734116, 0.017015233689728793, 0.23731575895091195, 0.5671155842422665, 0.07899747221259412, 0.6582725997166149, 0.6716962847722998]"
3691,Node_3691,"[0.16939392235987905, 0.5963182340854308, 0.6069714279612337, 0.477978146354054, 0.9532458075288741, 0.10816318029849958, 0.40662566870291994, 0.882920772253161]"
3692,Node_3692,"[0.38631401745960936, 0.42463960900533493, 0.6682738804369527, 0.6655635495795819, 0.022901958438765413, 0.45569742611295383, 0.33351184469840944, 0.6276952471467862]"
3693,Node_3693,"[0.5557023156952715, 0.6508616271136978, 0.653767386506004, 0.2548718613076336, 0.24646476456918487, 0.3702823950231532, 0.241958460536694, 0.6828080778186669]"
3694,Node_3694,"[0.6028659752244591, 0.21638700664205013, 0.8841048087996912, 0.46066261507113504, 0.12705322329166635, 0.21296558809158206, 0.5398505631303454, 0.33842401645559494]"
3695,Node_3695,"[0.8512219365944683, 0.49473540740217015, 0.9152948004344037, 0.10182648093835478, 0.6685931329947581, 0.885784852352689, 0.2929304755572203, 0.13568759631528804]"
3696,Node_3696,"[0.45664473797819805, 0.9613342263276173, 0.6334619255033205, 0.6439769710302393, 0.6715012545305886, 0.03976137559379089, 0.44564980132439247, 0.07757201044170958]"
3697,Node_3697,"[0.31585882937195375, 0.8215990243368775, 0.6562699497270292, 0.9955726987353151, 0.17215442437267692, 0.39705423618542324, 0.8096402163229345, 0.2156916023934241]"
3698,Node_3698,"[0.153721846329125, 0.42761255699382605, 0.3837264901575015, 0.9802059409033516, 0.4562515290266508, 0.8609463431027535, 0.8879655192338897, 0.15787171409440925]"
3699,Node_3699,"[0.7153048012484546, 0.27760713921140334, 0.09473896826262951, 0.8747049111015869, 0.29243304096335143, 0.3453656701908101, 0.32398903651933997, 0.20029542295336988]"
3700,Node_3700,"[0.43450338202862404, 0.4282928208024397, 0.40875162571118295, 0.9162977471565793, 0.3397516286958113, 0.030378908344156685, 0.1784370062407763, 0.7214970765734737]"
3701,Node_3701,"[0.5908586063145111, 0.9517348037411856, 0.6944351071908832, 0.19424167339871135, 0.12064421862730312, 0.5207597753144768, 0.6652627361423423, 0.1656367379685364]"
3702,Node_3702,"[0.6016930103827183, 0.8650286839296575, 0.7275689280930444, 0.6641910808818076, 0.7893310545099245, 0.10408270905373096, 0.20383145581119444, 0.038099497025789075]"
3703,Node_3703,"[0.1449779454267568, 0.9131823426695265, 0.2221449279173131, 0.6620972163458629, 0.6915672491353784, 0.6453254594195881, 0.5539210487358633, 0.48613034744681183]"
3704,Node_3704,"[0.41992084178084166, 0.9168986966182847, 0.0095143608771453, 0.053489626026915316, 0.4925124655026485, 0.33051008180419306, 0.40823021310325314, 0.9978485195589413]"
3705,Node_3705,"[0.7751346991962201, 0.877407955988225, 0.3685745642456141, 0.23956044000617682, 0.7679904683224461, 0.8075760942571126, 0.5498984459741876, 0.8959415146473043]"
3706,Node_3706,"[0.9673252567953258, 0.4710206784313101, 0.22266666778073219, 0.5171131070513137, 0.9895332236756368, 0.29292685968307997, 0.617599323732801, 0.6939836640699472]"
3707,Node_3707,"[0.213928794345277, 0.5884591228221657, 0.3145070059691154, 0.8542096090867421, 0.7147535707060442, 0.8262664274789908, 0.19968239459195536, 0.03457470568556764]"
3708,Node_3708,"[0.8505256848098749, 0.38675420041642994, 0.17972241191214866, 0.09189536526730491, 0.5165008060570913, 0.15012795261194578, 0.5666920244412568, 0.7273065425127446]"
3709,Node_3709,"[0.5350581715162521, 0.903699782688481, 0.1555696243356378, 0.493953473250499, 0.16319045938663224, 0.8759019264465465, 0.9322392763511381, 0.39999588164284783]"
3710,Node_3710,"[0.30574825784867465, 0.27931609542924873, 0.8597273459907343, 0.6824419246266452, 0.8805930546538343, 0.11751682948378306, 0.47602792786407, 0.6761790944650958]"
3711,Node_3711,"[0.897090760752795, 0.38201921391298865, 0.3130900727102779, 0.9129657091858457, 0.04753326983016248, 0.4795954898555801, 0.45862656060658313, 0.14605641389081214]"
3712,Node_3712,"[0.3949501111813781, 0.7225997399834834, 0.36686844455425394, 0.3096604796097795, 0.7818954979063462, 0.9887154110274019, 0.7793523739302797, 0.8463432881590819]"
3713,Node_3713,"[0.939500749812513, 0.8017724660760315, 0.980354289816708, 0.7472842547570616, 0.6615225511672419, 0.6933485492496247, 0.900081826774984, 0.6830081508617984]"
3714,Node_3714,"[0.7612051709476738, 0.21600993369706023, 0.9126496129348101, 0.44721324217921077, 0.16106733091280478, 0.7997871914274612, 0.35639301763297415, 0.18411914296162124]"
3715,Node_3715,"[0.25625115917059504, 0.03494898039047023, 0.090622982893385, 0.5926247353861251, 0.8662178280944557, 0.44853041339882616, 0.6260581422997227, 0.8097331012292842]"
3716,Node_3716,"[0.35676891045806935, 0.6543140703513343, 0.350432425790954, 0.6427153547720692, 0.217607720139248, 0.97783965427042, 0.07617776855654335, 0.5052328495225576]"
3717,Node_3717,"[0.286296413052077, 0.6008378348160848, 0.42830697991091105, 0.306665587609927, 0.25003763828293546, 0.18249861419761482, 0.7828793161887624, 0.22219993709364605]"
3718,Node_3718,"[0.7735261963759154, 0.4850386091543447, 0.07222802135619821, 0.16544267765373588, 0.8929046441221986, 0.6028158220051297, 0.18433317872168442, 0.7037649152008011]"
3719,Node_3719,"[0.82326174442849, 0.33065314755847486, 0.5565952128107126, 0.293449970283137, 0.08006171772058623, 0.3995090777369359, 0.7514320191148862, 0.4586802788882769]"
3720,Node_3720,"[0.4052690080201573, 0.3660071888394212, 0.4589168226695497, 0.31822895213266544, 0.6121841949118747, 0.063565979524695, 0.8073881734473142, 0.17316694715333758]"
3721,Node_3721,"[0.6334447282887445, 0.44988252305224075, 0.7734935468788069, 0.8261399868210566, 0.2042003721856671, 0.6771791474377556, 0.18990750676750623, 0.12399826083488463]"
3722,Node_3722,"[0.9302961014712511, 0.16438907044134288, 0.22813193258273334, 0.13032400778796893, 0.47029188937145583, 0.9196073225243904, 0.2640557387122444, 0.5418521307492897]"
3723,Node_3723,"[0.4114587370927649, 0.336009410840477, 0.5721526912635747, 0.5588929011688109, 0.35936660088400063, 0.8505632965660417, 0.05317210774952519, 0.08523839516730791]"
3724,Node_3724,"[0.9907812599667379, 0.7476829120511791, 0.8039289034300985, 0.6027010751387972, 0.4198604260264598, 0.6292268787323075, 0.09258470560871301, 0.7577691683021629]"
3725,Node_3725,"[0.5407430471438495, 0.9567318905380923, 0.6374752577076498, 0.1516925371784511, 0.47755011497804667, 0.05782224921932111, 0.7454295592918714, 0.5018315215683176]"
3726,Node_3726,"[0.3696533697923695, 0.9685493816720391, 0.9405985189673799, 0.9528319968261196, 0.2209702422169102, 0.7285695957189922, 0.9453821372024561, 0.5708702567066337]"
3727,Node_3727,"[0.21416034393317118, 0.8178124638822623, 0.8799182473267118, 0.703235386386514, 0.2935528775355962, 0.19069389865445274, 0.6242698011967175, 0.48280052480244795]"
3728,Node_3728,"[0.6687827244132721, 0.11169966546236598, 0.1359135510480638, 0.36288955597687156, 0.25876028762887504, 0.6193386310926708, 0.36754052936218806, 0.6839707861478839]"
3729,Node_3729,"[0.7687984021056897, 0.18716757021918173, 0.919823835415061, 0.7871598402865702, 0.6267808021542753, 0.9089288547481374, 0.2658687496191996, 0.421713201972018]"
3730,Node_3730,"[0.08578698040060162, 0.4561818211571078, 0.5064007295977209, 0.6160669236600617, 0.06403921308436733, 0.0324660192337024, 0.4198901652810969, 0.18913331227592522]"
3731,Node_3731,"[0.7587883421524628, 0.6687362841352302, 0.32582697438305186, 0.045783265163332754, 0.18244362384351764, 0.691679342613111, 0.9901648933369768, 0.3264604050995823]"
3732,Node_3732,"[0.8019962869653935, 0.8670964915987571, 0.048180872158477106, 0.9162215979222146, 0.4662027043699545, 0.9642422065371677, 0.5385558274531159, 0.23514350989864785]"
3733,Node_3733,"[0.9746683074076278, 0.24330491411596689, 0.8824782275975037, 0.17312849471855007, 0.674767572756628, 0.411291608886194, 0.972018173151445, 0.18477263113925457]"
3734,Node_3734,"[0.40879467300808103, 0.6397763240437412, 0.9776204232754402, 0.3038630766313405, 0.3968710510447775, 0.4617919873223596, 0.2527004912961761, 0.8173547004036422]"
3735,Node_3735,"[0.0919956057523027, 0.7047899317063026, 0.5339289699575355, 0.24192695598571246, 0.49283047353404874, 0.8299490921942051, 0.4454416039221264, 0.12189776491497717]"
3736,Node_3736,"[0.040801962131519764, 0.7777962941135569, 0.3304331458340406, 0.9312446965741359, 0.6171471810005225, 0.4362838911681629, 0.5644649201507126, 0.4571326449126326]"
3737,Node_3737,"[0.9058110823832864, 0.45802186936729083, 0.10406450858874738, 0.5970880391584586, 0.622981046150319, 0.7653300727930347, 0.9332841415510088, 0.44308168212345045]"
3738,Node_3738,"[0.3520766066073058, 0.49077101574749926, 0.9001989019112971, 0.9799823818365201, 0.9712350066137421, 0.22969551280522804, 0.4968953615618763, 0.25947402585501145]"
3739,Node_3739,"[0.36798278236704707, 0.0316841055415471, 0.16060117927158346, 0.39707595468702717, 0.3647046322230644, 0.2788325511313381, 0.2303095770863034, 0.7489557144473902]"
3740,Node_3740,"[0.2945496998113911, 0.7065436314627433, 0.3686251090816638, 0.8019792390755577, 0.16723334873534212, 0.15760388036957818, 0.6796722670410044, 0.9149152418088552]"
3741,Node_3741,"[0.14298670483287135, 0.07370461784381699, 0.9346372068218237, 0.11732694386581943, 0.2503669197656827, 0.9294941674200807, 0.8029178929602216, 0.34275781365729385]"
3742,Node_3742,"[0.9545277196565934, 0.5680485131987375, 0.07224826262769324, 0.7030668772678146, 0.5372773578233019, 0.5725880505191555, 0.994104244325465, 0.15251428329954153]"
3743,Node_3743,"[0.6567959002878923, 0.4587410972296917, 0.27189312488799566, 0.6935447916629628, 0.6682128072499999, 0.8564951081235301, 0.878869235186504, 0.5618194530492381]"
3744,Node_3744,"[0.32557256606771745, 0.5295804504381451, 0.35925512670286286, 0.2773560840296114, 0.5515753777771667, 0.6579341741630693, 0.5905712869103942, 0.9544195213633195]"
3745,Node_3745,"[0.2986361185539649, 0.37234168505467413, 0.6676428232235537, 0.6003586275036069, 0.0018633853373635212, 0.3122854685267412, 0.25376185246863747, 0.8399148866460157]"
3746,Node_3746,"[0.866248730884929, 0.28389314103115826, 0.10207115362753638, 0.20520194705869943, 0.17656839891905896, 0.23743535928508963, 0.2346449022974153, 0.4798386489009734]"
3747,Node_3747,"[0.31964138073756454, 0.5598217508554438, 0.3441346243408415, 0.8146769299652705, 0.9507924777837377, 0.40391845335502474, 0.049468534786554885, 0.2395782473678394]"
3748,Node_3748,"[0.10185816420304172, 0.3447639098129067, 0.6451142341801696, 0.5189079089445107, 0.24287567802763843, 0.7672590526426567, 0.1314807293797291, 0.22819597512470113]"
3749,Node_3749,"[0.6760471505926748, 0.19723438668886684, 0.6787627158785893, 0.9769413502961499, 0.8313532871961532, 0.16001054036292384, 0.5204984215032535, 0.4223215634324846]"
3750,Node_3750,"[0.9916694132333971, 0.9644007017405828, 0.12711205277090487, 0.9087308720163334, 0.19341833803845876, 0.3194515017127493, 0.3534079797309434, 0.2868220451218215]"
3751,Node_3751,"[0.8532437931669293, 0.32993240587637496, 0.8167384190851912, 0.9943768165049572, 0.8407615378270457, 0.34614292643429223, 0.7112523934128624, 0.5339234469910733]"
3752,Node_3752,"[0.7865177838834085, 0.15309739464624172, 0.6381345926459039, 0.7736667733417346, 0.7612313354066401, 0.9635930056037816, 0.058411380784320066, 0.34577936909229057]"
3753,Node_3753,"[0.4765535817914388, 0.3097635283920812, 0.3097895136724709, 0.17612860668992636, 0.8129514030252077, 0.9080690443845424, 0.08232735957175052, 0.15489891175829862]"
3754,Node_3754,"[0.2284529998718532, 0.5089874838541691, 0.7911720333009671, 0.0714555247649502, 0.6368129856584286, 0.14933545627041978, 0.9714570678762653, 0.8987734308517418]"
3755,Node_3755,"[0.949582848945752, 0.10616387758270807, 0.48803638285419193, 0.16524656699837525, 0.6003555507831663, 0.2327391126618641, 0.7706309833689707, 0.6440026006496677]"
3756,Node_3756,"[0.5716045942872687, 0.8252271579653299, 0.5002730308349489, 0.2698517403456846, 0.6207054968000881, 0.9570626321978061, 0.6011593633442057, 0.6296194490394307]"
3757,Node_3757,"[0.9347506812596642, 0.5152751003077449, 0.9963574617147924, 0.15966204353307545, 0.5370398430123202, 0.21290084101438145, 0.4533263683406926, 0.1705739095017681]"
3758,Node_3758,"[0.22252877152580608, 0.2108000496322635, 0.32003133902400793, 0.13460503451883643, 0.8093421749750161, 0.22067559729221353, 0.4165689951433751, 0.016057138230024304]"
3759,Node_3759,"[0.10488154328178212, 0.8962719004132516, 0.8371602038404454, 0.8409224524551946, 0.4113534172548571, 0.1415307988516642, 0.10789452149431611, 0.6056027248007154]"
3760,Node_3760,"[0.8281932549086296, 0.900114482140243, 0.28873165056022654, 0.32102656983345357, 0.10087665686142466, 0.774409789268012, 0.27569027112113886, 0.48092946956342963]"
3761,Node_3761,"[0.9288973045288323, 0.7522157303249369, 0.05273789628907177, 0.008154594459429676, 0.787407925880408, 0.5525002369786957, 0.7203344093627009, 0.1568153218266135]"
3762,Node_3762,"[0.8720478499706201, 0.773324979014462, 0.8908389140546137, 0.3410960826574708, 0.27570519528324633, 0.1517314399239269, 0.930088507946997, 0.1768292035578407]"
3763,Node_3763,"[0.11931723371150504, 0.19267820898678234, 0.7713817267601133, 0.889529234982881, 0.8109134564964243, 0.5632385528712848, 0.9938842507777231, 0.06885406449344877]"
3764,Node_3764,"[0.8671916778216255, 0.4277138617137689, 0.4551223487054664, 0.12759489365128052, 0.033432974353828415, 0.31662832606943325, 0.17485353311392926, 0.4833387560713116]"
3765,Node_3765,"[0.14733052605377195, 0.13792773650227574, 0.8769789841038494, 0.921294701326409, 0.9642162085879099, 0.6805024428739119, 0.7710165047958694, 0.8357847552426292]"
3766,Node_3766,"[0.6589220591206645, 0.33024310470252916, 0.1563869984335241, 0.2372733071581501, 0.8404140514049626, 0.6960972382868412, 0.4557957635261516, 0.02940507718045271]"
3767,Node_3767,"[0.2662043704338831, 0.7288974931257638, 0.5123872350950229, 0.43553249448245, 0.31367940077990775, 0.6069318305770239, 0.9663853853716892, 0.901123643297506]"
3768,Node_3768,"[0.030497938084282028, 0.48095382258344577, 0.3294692980469477, 0.510604662339801, 0.6062136898717148, 0.2000280679975468, 0.7815680695482563, 0.4750680500859663]"
3769,Node_3769,"[0.9920060548982461, 0.025127385743561215, 0.1897191761864585, 0.6896298005603981, 0.6951797465255588, 0.582188224416945, 0.9719600286906287, 0.41531500871993343]"
3770,Node_3770,"[0.4170368120675194, 0.9104763632241734, 0.5384417819968107, 0.35372766158560043, 0.718937985833859, 0.6196706181875274, 0.3064100502865915, 0.29792879808121564]"
3771,Node_3771,"[0.39561279752725476, 0.07162006566019363, 0.9426169024876391, 0.18302004019666507, 0.19382430232772052, 0.6470384050170777, 0.7242470472998113, 0.7368354595998724]"
3772,Node_3772,"[0.37507502350423105, 0.8733289529099255, 0.5439990617480444, 0.4385875521625555, 0.8103864608656673, 0.2435612492238377, 0.8601854434355192, 0.5388293945649275]"
3773,Node_3773,"[0.9000581576731365, 0.20161253105575916, 0.9360630760024259, 0.6878767419723901, 0.6183285268023856, 0.42206751948300736, 0.9563149999657241, 0.44391962831151277]"
3774,Node_3774,"[0.49854295244757585, 0.7814981085853125, 0.2848424296127061, 0.2914953128137918, 0.77529768762122, 0.12857978919010793, 0.8229645202930234, 0.6251750083098483]"
3775,Node_3775,"[0.539083766403271, 0.22910938217988153, 0.7863681693444088, 0.8049530895087492, 0.4829418678765178, 0.3891689748572088, 0.24616183752393983, 0.7542340170891749]"
3776,Node_3776,"[0.6394519231267062, 0.20663102936685773, 0.7944680796849007, 0.8822053133584595, 0.05924726274824588, 0.7724206380240413, 0.8528019334276525, 0.991507899474547]"
3777,Node_3777,"[0.23760149893736693, 0.3710032052142528, 0.9661910922008791, 0.09401555029358444, 0.5237078439147541, 0.5067445798378877, 0.6065477388811636, 0.3307926148462901]"
3778,Node_3778,"[0.9259180886717914, 0.2700612609590728, 0.6496955175844024, 0.49592702275493616, 0.2666734524800799, 0.188853795722427, 0.956562124257659, 0.5612914615957859]"
3779,Node_3779,"[0.6041909122244418, 0.7828954590419783, 0.08122665859978317, 0.7137642677967787, 0.16514013757232038, 0.7404810850764559, 0.14132867162737728, 0.8324936998735962]"
3780,Node_3780,"[0.6810162607270125, 0.3858902888524204, 0.35883444390258346, 0.14894706355591958, 0.9040533557661166, 0.11852927284881243, 0.4720773885291256, 0.2365184547898035]"
3781,Node_3781,"[0.996327508019026, 0.5858440515186982, 0.1495845033910128, 0.6675639976218071, 0.9916090172225513, 0.605043280615374, 0.4573790945561945, 0.2932701216186546]"
3782,Node_3782,"[0.09212341482876796, 0.22824629898988757, 0.5536207795648738, 0.7537856986495822, 0.8779308902296497, 0.7937122503726705, 0.12546520137241768, 0.7734598850130467]"
3783,Node_3783,"[0.5816045461458056, 0.4691075575048237, 0.5727641184720806, 0.008075328772487511, 0.06773024297102681, 0.5258492790729812, 0.1736192494815576, 0.5455409521334332]"
3784,Node_3784,"[0.35421357187481517, 0.9074120206747527, 0.9496834273044537, 0.9797841130685195, 0.8989379958828186, 0.9858908511923329, 0.7061471257393618, 0.9605422799010515]"
3785,Node_3785,"[0.6417924654568271, 0.8092142068857202, 0.1319099927237103, 0.682599587602558, 0.9311033093352596, 0.5400482415327627, 0.18681971353030924, 0.5268885607250015]"
